channel_name,message_id,date,text,image_path
yetenaweg,1240,2024-12-12 03:02:57,"**🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙**

**🤝ከ EngenderHealth እና ከSaint Paul Institute for Reproductive Health and Rights (SPIRHR) ጋር በመተባበር:**
**
                     🤰🏾 የድህረ ወሊድ ጤና 🤱🏾**

__🧍🏽‍♀️ ከወሊድ በኋላ የሚከሰቱ ቁልፍ ውስጣዊ እና ውጪያዊ አካላዊ ለውጦች
❗️ከወሊድ በኋላ ሊመጡ የሚችሉ  ችግሮች ምልክቶች
💊 የእርግዝና መከላከያ አማራጮች
🍎 አመጋገብ እና የአመጋገብ ስርአት
🏃‍♀️ የአካል ብቃት እንቅስቃሴ__

👉**ውይይቱን ለመመልከት **[**እዚህ ይጫኑ **](https://youtu.be/uGctUFrOV38)
**
🌟የዩቲዩብ ቻናላችንን ሰብስክራይብ በማድረግ በቀጣይ አዲስ ፖድካስቶች፣ በጤና እና ደህንነት ጉዳዮች ላይ ከባለሙያ ጋር ያደረኛቸው ውይይቶችን ማግኘት ይችላሉ። 🎙

📹 YouTube: ****https://www.youtube.com/c/YeTenaWeg?sub_confirmation=1****
**
**📱 አዳዲስ መረጃዎችን ለማግኘት በማህበራዊ ሚዲያ መለያዎቻን  ይከተሉን:

📸 Instagram: ****https://instagram.com/yetena_weg?r=nametag****
🐦 X(Twitter): ****https://twitter.com/yetenaw?s=21&t=NyVsmz_NUwSnHTOXIw8vZw****
📘 Facebook: ****https://www.facebook.com/YeTenaw****
🌐 Website: ****https://yetenaweg.com/**",
yetenaweg,1239,2024-12-11 15:11:40,"የኩላሊት ለጋሽ መሆን፦ ማወቅ ያለብን ነገሮች።

በኢትዮጵያ የኩላሊት ህመም  ከፍተኛ የጤና ተግዳሮት ሲሆን ብዙ ግለሰቦችን ያጠቃል። በተጨማሪም የጤና ስርዓቱ ላይ ከባድ ሸክም እየፈጠረ ነው። በመጨረሻ ደረጃ የኩላሊት በሽታ ለሚሰቃዩ የኩላሊት ንቅለ-ተከላ  በጣም ውጤታማ የሕክምና አማራጭ ነው። የኩላሊት እጥበት የኩላሊትን ተግባራት በመፈጸም ህይወትን ማቆየት ቢችልም እንደኩላሊት ንቅለ ተከላ ጥሩ ኑሮ ወይም ረጅም የህይወት ዘመን አይሰጥም። የኩላሊት እጥበት  ብዙ ጊዜ ሆስፒታል መመላለስን ስለሚስከስት ለታካሚዎች አካላዊ እና ስሜታዊ ጉዳት ያመጣል። በአንፃሩ የተሳካ የኩላሊት ንቅለ ተከላ የኩላሊት መደበኛ ስራን ወደነበረበት እንዲመለስ በማድረግ ታካሚዎች ጤናማ እና ጥሩ ህይወት እንዲመሩ ያስችላቸዋል።
በህይወት እያሉ ኩላሊት መለገስ የተቀባዩን ህይወት በእጅጉ ከማሻሻል በተጨማሪ ህይወቱን ያድኑታል ። ይህ ጽሁፍ የኩላሊት ለጋሽ የመሆን ሂደትን ከመጀመሪያ ምርመራ ጀምሮ እስከ ድህረ ልገሳ ድረስ ለማብራራት ያለመ ነው። ይህንን  በማቅረብ፣ ብዙ ግለሰቦች በህይወት እያሉ የኩላሊት ለጋሾች በመሆን ሊያመጡ የሚችሉትን ከፍተኛ ተጽዕኖ እንዲያስቡ ያበረታታል

Robel Habtamu Ababiya M.D, General Practitioner, Lecturer

https://yetenaweg.com/%e1%8b%a8%e1%8a%a9%e1%88%8b%e1%88%8a%e1%89%b5-%e1%88%88%e1%8c%8b%e1%88%bd-%e1%88%98%e1%88%86%e1%8a%95%e1%8d%a6-%e1%88%9b%e1%8b%88%e1%89%85-%e1%8b%ab%e1%88%88%e1%89%a5%e1%8a%95-%e1%8a%90%e1%8c%88/",
yetenaweg,1235,2024-12-10 09:39:23,"👩**የሴቶች መብት ሰበአዊ መብቶች ናቸው!!!**

📣**በጾታ ላይ የተመሰረተ ጥቃት እንዲቆም ዝምታውን መስበር**📣


ℹ️በፆታ ላይ የተመሰረተ ጥቃት ማህበራዊ ጉዳይ ብቻ አይደለም - አካላዊ፣ 🧠 አእምሯዊ እና ስሜታዊ ደህንነትን የሚጎዳ ከባድ የህብረተሰብ ጤና ስጋት ነው።

**🏥 ፆታን መሰረት ያደረጉ ጥቃቶች የደረሰባቸው ሰዎች ሁሉን አቀፍ እንክብካቤን በአንድ ቦታ ማግኘት ይችላሉ።**

**የአንድ መስኮት አገልግሎት—

   ✅ የህክምና ድጋፍ 🩺
   ✅ የስነ-ልቦና ምክር 💬
   ✅ የህግ ድጋፍ ⚖️
   ✅ እና ሌሎች አገልግሎቶች በአንድ ላይ የሚገኝበት ቦታ ነው።**

⚜️**በፆታ ላይ የተመሰረተ ጥቃት መዘዞች ምን ምን ናቸው?**

⚜️**በኢትዮጵያ ውስጥ ጾታን መሰረት ያደረጉ ጥቃቶችን ለማስቆም ምን እናርግ?**

🔱**እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾**[እዚህ ይጫኑ።](https://yetenaweg.com/%E1%8C%BE%E1%89%B3%E1%8A%95-%E1%88%98%E1%88%B0%E1%88%A8%E1%89%B5-%E1%8B%AB%E1%8B%B0%E1%88%A8%E1%8C%89-%E1%8C%A5%E1%89%83%E1%89%B6%E1%89%BD%E1%8A%95-%E1%88%88%E1%88%9B%E1%88%B5%E1%89%86%E1%88%9D/)
[
](https://t.me/yetenaweg)🔱**የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 **[እዚህ ይጫኑ።](https://t.me/yetenaweg)",
yetenaweg,1234,2024-12-08 08:17:20,"**🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙**

በ **EngenderHealth **እና **Saint Paul Institute for Reproductive Health and Rights (SPIRHR) **ጋር በመተባበር:
       
      **🧒➡️🧑ጉርምስና🔄** 

🌟 የተካተቱት ርዕሶች:

**🔹 በጉርምስና ወቅት ምን ለውጦች ይከሰታሉ?
🔹 👨‍👩‍👧‍👦 ወላጆች ስለ-ስነ ተዋልዶ ጤንነት ከልጆቻቸው ጋር መቼ መወያየት አለባቸው?
🔹 🧑‍⚕️ ወጣቶች በመረጃ ላይ የተመሰረተ ምርጫ ማድረግ የሚችሉት እንዴት ነው?
💬 እና ሌሎች ተጨማሪ ውይይቶች!**

       📅 በቅርብ ቀን ይጠብቁን! ⏳",
yetenaweg,1233,2024-12-07 13:42:13,"🎙✨ **የጤና ወግ ቪዲዮ ፖድካስት** ✨🎙

🤝ከ E**ngenderHealth** እና ከ**Saint Paul Institute for Reproductive Health and Rights (SPIRHR)** ጋር በመተባበር:

       🤰🏾 **የድህረ ወሊድ ጤና** 🤱🏾

🌟 ውይይቱ ውስጥ የተካተቱት ርዕሶች፡-

**🧍🏽‍♀️ ቁልፍ ውስጣዊ እና ውጪያዊ** **አካላዊ ለውጦች
🍎 አመጋገብ እና የአመጋገብ ስርአት
🏃‍♀️ የአካል ብቃት እንቅስቃሴ
💊 የእርግዝና መከላከያ አማራጮች
💬 እና ሌሎች ተጨማሪ የመወያያ ነጥቦች**
      
     📅 በቅርብ ቀን ይጠብቁን! ⏳",
yetenaweg,1231,2024-12-03 10:26:03,"✍ የአለም አቀፍ የአካል ጉዳተኞች  ቀን በየአመቱ December 3 ይከበራል።

✍✍ዘንድሮም ''የአካል ጉዳተኞችን የመሪነት ሚና በማጉላት አካታችና ዘላቂ ልማትን እናረጋግጥ!'' በሚል መሪ ቃል እየተከበረ ይገኛል።

👉 አካል ጉዳት ማለት የአእምሮ፣ የስሜት ህዋሳት እና የአካል መጎዳት ሲሆን ግለሠቡን በማህበረሰቡ ውስጥ እኩል ተሳትፎ እንዳያደርግ የሚገድብ ሁኔታ ነው፡፡

👉 አካል ጉዳተኝነት ማለት በተፈጥሮ ወይም በሰው ሰራሽ ምክንያቶች ማየት ፣መናገር መስማት የማይችል ወይም በእግሩ ላይ ወይም በአእምሮ ዝግመት የሚሰቃይ ሰው ነው።

💥  አካል ጉዳተኞችን ማካተትን በሚመለከቱ ወሳኝ ጉዳዮች ላይ ድጋፍን ማሰባሰብ፣ ስለ አካል ጉዳተኞች ግንዛቤ የማሳደግ ስራን ማበረታታት እንዲሁም ትኩረትን ወደ ሁሉን አቀፍ እና ተደራሽ ማህበረሰብ ጥቅሞች ማዳረስ አስፈላጊ ነው።",
EAHCI,2611,2025-02-04 09:11:41,"#**Adult_ECHO_Training****@****#ADISS_ABABA_By_Cardiologist_for_Physicians** 
 We_have_Only_few_trainee_Position
👉Lecture will start on February 10
👉የካቲት 3 ይጀምራል!
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci",
EAHCI,2610,2025-02-03 09:34:16," #💥CPD_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title=Antimicrobial Drug Resistance Prevention Training 
🔶15CEU
👉 ከ ጥር 28 ጀምሮ ይሰጣል!
**ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።**
--------------------------------------------
📱0965410000(Ekram)
📱0965412222(Dr. Shalom)
📱0941404444(Daye)
📱0942404444(Tenbit)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",
EAHCI,2609,2025-02-01 07:37:50,"#የግርዛት_ስልጠና_Addis_Ababa 
#Circumcision_Skill_Training_@ADISSABABA (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ የካቲት 2 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram(A.A) 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",
EAHCI,2608,2025-02-01 07:18:21,"#OBGYN_Ultrasound_Training@Hawassa!
**#ነገ**_**ይጀምራል****(ጥር_25**)
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",
EAHCI,2607,2025-01-31 13:45:58,"#**Adult_ECHO_Training****@****#ADISS_ABABA_By_Cardiologist_for_Physicians**** 
** We_have_Only_few_trainee_Position
👉Lecture will start on February 3
👉ጥር 26 ይጀምራል!
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci",
EAHCI,2606,2025-01-31 12:31:56,"#OBGYN_Ultrasound_Training@HOSSANA!
#የካቲት 2 ይጀምራል!
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",
EAHCI,2604,2025-01-31 09:01:14,"#OBGYN_Ultrasound_Training@ADAMA!
#የካቲት 2 ይጀምራል!
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",
EAHCI,2603,2025-01-30 12:42:18,"#**የግርዛት_ስልጠና_ወላይታ_ሶዶ****
****#Circumcision_Skill_Training_@WOLAYITA_SODO** (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  ** ከ የካቲት 2 ጀምሮ ይሰጣል።** (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",
EAHCI,2602,2025-01-30 12:17:14,"#**ENGLISH_LANGUAGE_TRAINING**
👉Grammar
👉Vocabulary 
👉Pronunciation 
 Strarting from #March_3_የካቲት_24 ይጀምራል!
#**HAWASSA**📌

Contact us and register now!
📞0965412222
📞0941404444

**ETHIO-AMERICAN TRAINING CENTER!**",
EAHCI,2600,2025-01-29 17:00:02,"#የግርዛት_ስልጠና_Addis_Ababa 
#Circumcision_Skill_Training_@ADISSABABA (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ ጥር 25 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram(A.A) 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",
